"","is_prime","prime_prob","p","kind"
"772","0",0.0025974,772,"pseudoprime"
"773","1",1,773,"prime"
"774","0",0,774,"not_prime"
"775","0",0.0142303,775,"pseudoprime"
"776","0",0,776,"not_prime"
"777","0",0.0193548,777,"pseudoprime"
"778","0",0,778,"not_prime"
"779","0",0.003861,779,"pseudoprime"
"780","0",0,780,"not_prime"
"781","0",0.127086,781,"pseudoprime"
"782","0",0.0128205,782,"pseudoprime"
"783","0",0.00384123,783,"pseudoprime"
"784","0",0.00255754,784,"pseudoprime"
"785","0",0.0191571,785,"pseudoprime"
"786","0",0.00510204,786,"pseudoprime"
"787","1",1,787,"prime"
"788","0",0,788,"not_prime"
"789","0",0.00381194,789,"pseudoprime"
"790","0",0.00253807,790,"pseudoprime"
"791","0",0.00380228,791,"pseudoprime"
"792","0",0,792,"not_prime"
"793","0",0.180784,793,"pseudoprime"
"794","0",0,794,"not_prime"
"795","0",0.00882724,795,"pseudoprime"
"796","0",0.00251889,796,"pseudoprime"
"797","1",1,797,"prime"
"798","0",0,798,"not_prime"
"799","0",0.00376412,799,"pseudoprime"
"800","0",0,800,"not_prime"
"801","0",0.0187735,801,"pseudoprime"
"802","0",0,802,"not_prime"
"803","0",0.00374532,803,"pseudoprime"
"804","0",0.0124688,804,"pseudoprime"
"805","0",0.0585305,805,"pseudoprime"
"806","0",0.00497512,806,"pseudoprime"
"807","0",0.00372671,807,"pseudoprime"
"808","0",0,808,"not_prime"
"809","1",1,809,"prime"
"810","0",0,810,"not_prime"
"811","1",1,811,"prime"
"812","0",0,812,"not_prime"
"813","0",0.00369914,813,"pseudoprime"
"814","0",0.00246305,814,"pseudoprime"
"815","0",0.00369004,815,"pseudoprime"
"816","0",0,816,"not_prime"
"817","0",0.0429448,817,"pseudoprime"
"818","0",0,818,"not_prime"
"819","0",0.00856793,819,"pseudoprime"
"820","0",0,820,"not_prime"
"821","1",1,821,"prime"
"822","0",0,822,"not_prime"
"823","1",1,823,"prime"
"824","0",0,824,"not_prime"
"825","0",0.018226,825,"pseudoprime"
"826","0",0.00242718,826,"pseudoprime"
"827","1",1,827,"prime"
"828","0",0,828,"not_prime"
"829","1",1,829,"prime"
"830","0",0,830,"not_prime"
"831","0",0.00361882,831,"pseudoprime"
"832","0",0.00240964,832,"pseudoprime"
"833","0",0.0373045,833,"pseudoprime"
"834","0",0,834,"not_prime"
"835","0",0.00360144,835,"pseudoprime"
"836","0",0.00479616,836,"pseudoprime"
"837","0",0.00359281,837,"pseudoprime"
"838","0",0,838,"not_prime"
"839","1",1,839,"prime"
"840","0",0,840,"not_prime"
"841","0",0.0321812,841,"pseudoprime"
"842","0",0,842,"not_prime"
"843","0",0.00356718,843,"pseudoprime"
"844","0",0.0023753,844,"pseudoprime"
"845","0",0.0177936,845,"pseudoprime"
"846","0",0,846,"not_prime"
"847","0",0.0130178,847,"pseudoprime"
"848","0",0,848,"not_prime"
"849","0",0.00354191,849,"pseudoprime"
"850","0",0,850,"not_prime"
"851","0",0.00353357,851,"pseudoprime"
"852","0",0,852,"not_prime"
"853","1",1,853,"prime"
"854","0",0,854,"not_prime"
"855","0",0.00820633,855,"pseudoprime"
"856","0",0,856,"not_prime"
"857","1",1,857,"prime"
"858","0",0,858,"not_prime"
"859","1",1,859,"prime"
"860","0",0,860,"not_prime"
"861","0",0.0919674,861,"pseudoprime"
"862","0",0,862,"not_prime"
"863","1",1,863,"prime"
"864","0",0,864,"not_prime"
"865","0",0.0173812,865,"pseudoprime"
"866","0",0,866,"not_prime"
"867","0",0.00346821,867,"pseudoprime"
"868","0",0.00923788,868,"pseudoprime"
"869","0",0.00346021,869,"pseudoprime"
"870","0",0,870,"not_prime"
"871","0",0.0402762,871,"pseudoprime"
"872","0",0,872,"not_prime"
"873","0",0.0172216,873,"pseudoprime"
"874","0",0.00917431,874,"pseudoprime"
"875","0",0.00343643,875,"pseudoprime"
"876","0",0,876,"not_prime"
"877","1",1,877,"prime"
"878","0",0,878,"not_prime"
"879","0",0.00342075,879,"pseudoprime"
"880","0",0,880,"not_prime"
"881","1",1,881,"prime"
"882","0",0,882,"not_prime"
"883","1",1,883,"prime"
"884","0",0,884,"not_prime"
"885","0",0.0169875,885,"pseudoprime"
"886","0",0,886,"not_prime"
"887","1",1,887,"prime"
"888","0",0,888,"not_prime"
"889","0",0.0394589,889,"pseudoprime"
"890","0",0,890,"not_prime"
"891","0",0.0213723,891,"pseudoprime"
"892","0",0.00224719,892,"pseudoprime"
"893","0",0.003367,893,"pseudoprime"
"894","0",0,894,"not_prime"
"895","0",0.00335946,895,"pseudoprime"
"896","0",0,896,"not_prime"
"897","0",0.0167598,897,"pseudoprime"
"898","0",0,898,"not_prime"
"899","0",0.00334448,899,"pseudoprime"
"900","0",0,900,"not_prime"
"901","0",0.0166852,901,"pseudoprime"
"902","0",0,902,"not_prime"
"903","0",0.00776915,903,"pseudoprime"
"904","0",0.00665188,904,"pseudoprime"
"905","0",0.0166113,905,"pseudoprime"
"906","0",0.00442478,906,"pseudoprime"
"907","1",1,907,"prime"
"908","0",0,908,"not_prime"
"909","0",0.00771775,909,"pseudoprime"
"910","0",0.00881057,910,"pseudoprime"
"911","1",1,911,"prime"
"912","0",0,912,"not_prime"
"913","0",0.00329308,913,"pseudoprime"
"914","0",0,914,"not_prime"
"915","0",0.00766703,915,"pseudoprime"
"916","0",0.00218818,916,"pseudoprime"
"917","0",0.00327869,917,"pseudoprime"
"918","0",0,918,"not_prime"
"919","1",1,919,"prime"
"920","0",0,920,"not_prime"
"921","0",0.00326442,921,"pseudoprime"
"922","0",0,922,"not_prime"
"923","0",0.00325733,923,"pseudoprime"
"924","0",0,924,"not_prime"
"925","0",0.0509209,925,"pseudoprime"
"926","0",0,926,"not_prime"
"927","0",0.00324324,927,"pseudoprime"
"928","0",0,928,"not_prime"
"929","1",1,929,"prime"
"930","0",0,930,"not_prime"
"931","0",0.0376749,931,"pseudoprime"
"932","0",0,932,"not_prime"
"933","0",0.00322234,933,"pseudoprime"
"934","0",0,934,"not_prime"
"935","0",0.00750268,935,"pseudoprime"
"936","0",0,936,"not_prime"
"937","1",1,937,"prime"
"938","0",0,938,"not_prime"
"939","0",0.00320171,939,"pseudoprime"
"940","0",0,940,"not_prime"
"941","1",1,941,"prime"
"942","0",0,942,"not_prime"
"943","0",0.0031881,943,"pseudoprime"
"944","0",0,944,"not_prime"
"945","0",0.0159067,945,"pseudoprime"
"946","0",0.110169,946,"pseudoprime"
"947","1",1,947,"prime"
"948","0",0,948,"not_prime"
"949","0",0.151003,949,"pseudoprime"
"950","0",0,950,"not_prime"
"951","0",0.00316122,951,"pseudoprime"
"952","0",0.00210526,952,"pseudoprime"
"953","1",1,953,"prime"
"954","0",0,954,"not_prime"
"955","0",0.00314795,955,"pseudoprime"
"956","0",0,956,"not_prime"
"957","0",0.0157068,957,"pseudoprime"
"958","0",0,958,"not_prime"
"959","0",0.0031348,959,"pseudoprime"
"960","0",0,960,"not_prime"
"961","0",0.0302398,961,"pseudoprime"
"962","0",0,962,"not_prime"
"963","0",0.00312175,963,"pseudoprime"
"964","0",0.002079,964,"pseudoprime"
"965","0",0.0155763,965,"pseudoprime"
"966","0",0,966,"not_prime"
"967","1",1,967,"prime"
"968","0",0,968,"not_prime"
"969","0",0.0320579,969,"pseudoprime"
"970","0",0.00206612,970,"pseudoprime"
"971","1",1,971,"prime"
"972","0",0,972,"not_prime"
"973","0",0.0360453,973,"pseudoprime"
"974","0",0,974,"not_prime"
"975","0",0.00719424,975,"pseudoprime"
"976","0",0.0143737,976,"pseudoprime"
"977","1",1,977,"prime"
"978","0",0,978,"not_prime"
"979","0",0.00307062,979,"pseudoprime"
"980","0",0,980,"not_prime"
"981","0",0.00715015,981,"pseudoprime"
"982","0",0,982,"not_prime"
"983","1",1,983,"prime"
"984","0",0,984,"not_prime"
"985","0",0.0152594,985,"pseudoprime"
"986","0",0,986,"not_prime"
"987","0",0.0071066,987,"pseudoprime"
"988","0",0.00811359,988,"pseudoprime"
"989","0",0.00303951,989,"pseudoprime"
"990","0",0,990,"not_prime"
"991","1",1,991,"prime"
"992","0",0,992,"not_prime"
"993","0",0.00302725,993,"pseudoprime"
"994","0",0.00201613,994,"pseudoprime"
"995","0",0.00302115,995,"pseudoprime"
"996","0",0,996,"not_prime"
"997","1",1,997,"prime"
"998","0",0,998,"not_prime"
"999","0",0.00300903,999,"pseudoprime"
"1000","0",0,1000,"not_prime"
"1001","0",0.0790791,1001,"pseudoprime"
"1002","0",0,1002,"not_prime"
"1003","0",0.002997,1003,"pseudoprime"
"1004","0",0,1004,"not_prime"
"1005","0",0.0149551,1005,"pseudoprime"
"1006","0",0,1006,"not_prime"
"1007","0",0.00298507,1007,"pseudoprime"
"1008","0",0,1008,"not_prime"
"1009","1",1,1009,"prime"
"1010","0",0,1010,"not_prime"
"1011","0",0.00297324,1011,"pseudoprime"
"1012","0",0,1012,"not_prime"
"1013","1",1,1013,"prime"
"1014","0",0,1014,"not_prime"
"1015","0",0.0227048,1015,"pseudoprime"
"1016","0",0.00591716,1016,"pseudoprime"
"1017","0",0.0147783,1017,"pseudoprime"
"1018","0",0,1018,"not_prime"
"1019","1",1,1019,"prime"
"1020","0",0,1020,"not_prime"
"1021","1",1,1021,"prime"
"1022","0",0,1022,"not_prime"
"1023","0",0.00685602,1023,"pseudoprime"
"1024","0",0,1024,"not_prime"
"1025","0",0.030303,1025,"pseudoprime"
"1026","0",0,1026,"not_prime"
"1027","0",0.0341463,1027,"pseudoprime"
"1028","0",0,1028,"not_prime"
"1029","0",0.00292113,1029,"pseudoprime"
"1030","0",0.00194553,1030,"pseudoprime"
"1031","1",1,1031,"prime"
"1032","0",0,1032,"not_prime"
"1033","1",1,1033,"prime"
"1034","0",0,1034,"not_prime"
"1035","0",0.0842207,1035,"pseudoprime"
"1036","0",0.0251451,1036,"pseudoprime"
"1037","0",0.0144928,1037,"pseudoprime"
"1038","0",0,1038,"not_prime"
"1039","1",1,1039,"prime"
"1040","0",0,1040,"not_prime"
"1041","0",0.00288739,1041,"pseudoprime"
"1042","0",0,1042,"not_prime"
"1043","0",0.00288184,1043,"pseudoprime"
"1044","0",0.00575816,1044,"pseudoprime"
"1045","0",0.137105,1045,"pseudoprime"
"1046","0",0,1046,"not_prime"
"1047","0",0.00287081,1047,"pseudoprime"
"1048","0",0,1048,"not_prime"
"1049","1",1,1049,"prime"
"1050","0",0,1050,"not_prime"
"1051","1",1,1051,"prime"
"1052","0",0,1052,"not_prime"
"1053","0",0.00666032,1053,"pseudoprime"
"1054","0",0.00190114,1054,"pseudoprime"
"1055","0",0.002849,1055,"pseudoprime"
"1056","0",0.00379507,1056,"pseudoprime"
"1057","0",0.0331754,1057,"pseudoprime"
"1058","0",0,1058,"not_prime"
"1059","0",0.00283822,1059,"pseudoprime"
"1060","0",0,1060,"not_prime"
"1061","1",1,1061,"prime"
"1062","0",0,1062,"not_prime"
"1063","1",1,1063,"prime"
"1064","0",0,1064,"not_prime"
"1065","0",0.104421,1065,"pseudoprime"
"1066","0",0.0131579,1066,"pseudoprime"
"1067","0",0.0028169,1067,"pseudoprime"
"1068","0",0.00938086,1068,"pseudoprime"
"1069","1",1,1069,"prime"
"1070","0",0,1070,"not_prime"
"1071","0",0.00654818,1071,"pseudoprime"
"1072","0",0.00186916,1072,"pseudoprime"
"1073","0",0.0140056,1073,"pseudoprime"
"1074","0",0,1074,"not_prime"
"1075","0",0.0102516,1075,"pseudoprime"
"1076","0",0,1076,"not_prime"
"1077","0",0.0027907,1077,"pseudoprime"
"1078","0",0.00185874,1078,"pseudoprime"
"1079","0",0.00278552,1079,"pseudoprime"
"1080","0",0,1080,"not_prime"
"1081","0",0.00278035,1081,"pseudoprime"
"1082","0",0,1082,"not_prime"
"1083","0",0.00277521,1083,"pseudoprime"
"1084","0",0.00184843,1084,"pseudoprime"
"1085","0",0.0138504,1085,"pseudoprime"
"1086","0",0.00369004,1086,"pseudoprime"
"1087","1",1,1087,"prime"
"1088","0",0,1088,"not_prime"
"1089","0",0.00275989,1089,"pseudoprime"
"1090","0",0.00735294,1090,"pseudoprime"
"1091","1",1,1091,"prime"
"1092","0",0,1092,"not_prime"
"1093","1",1,1093,"prime"
"1094","0",0,1094,"not_prime"
"1095","0",0.00640439,1095,"pseudoprime"
"1096","0",0,1096,"not_prime"
"1097","1",1,1097,"prime"
"1098","0",0,1098,"not_prime"
"1099","0",0.0319052,1099,"pseudoprime"
"1100","0",0,1100,"not_prime"
"1101","0",0.00272975,1101,"pseudoprime"
"1102","0",0.00181818,1102,"pseudoprime"
"1103","1",1,1103,"prime"
"1104","0",0,1104,"not_prime"
"1105","0",0.695376,1105,"pseudoprime"
"1106","0",0.0108696,1106,"pseudoprime"
"1107","0",0.00271493,1107,"pseudoprime"
"1108","0",0.00180832,1108,"pseudoprime"
"1109","1",1,1109,"prime"
"1110","0",0,1110,"not_prime"
"1111","0",0.0892696,1111,"pseudoprime"
"1112","0",0,1112,"not_prime"
"1113","0",0.0135014,1113,"pseudoprime"
"1114","0",0,1114,"not_prime"
"1115","0",0.00269542,1115,"pseudoprime"
"1116","0",0.00359066,1116,"pseudoprime"
"1117","1",1,1117,"prime"
"1118","0",0,1118,"not_prime"
"1119","0",0.00268577,1119,"pseudoprime"
"1120","0",0.00178891,1120,"pseudoprime"
"1121","0",0.00268097,1121,"pseudoprime"
"1122","0",0,1122,"not_prime"
"1123","1",1,1123,"prime"
"1124","0",0,1124,"not_prime"
"1125","0",0.0062333,1125,"pseudoprime"
"1126","0",0,1126,"not_prime"
"1127","0",0.00266667,1127,"pseudoprime"
"1128","0",0.0195382,1128,"pseudoprime"
"1129","1",1,1129,"prime"
"1130","0",0,1130,"not_prime"
"1131","0",0.00620018,1131,"pseudoprime"
"1132","0",0.00176991,1132,"pseudoprime"
"1133","0",0.00265252,1133,"pseudoprime"
"1134","0",0,1134,"not_prime"
"1135","0",0.00264784,1135,"pseudoprime"
"1136","0",0.00352734,1136,"pseudoprime"
"1137","0",0.00264317,1137,"pseudoprime"
"1138","0",0,1138,"not_prime"
"1139","0",0.00263852,1139,"pseudoprime"
"1140","0",0,1140,"not_prime"
"1141","0",0.0307287,1141,"pseudoprime"
"1142","0",0,1142,"not_prime"
"1143","0",0.00262927,1143,"pseudoprime"
"1144","0",0.00175131,1144,"pseudoprime"
"1145","0",0.0131234,1145,"pseudoprime"
"1146","0",0.0034965,1146,"pseudoprime"
"1147","0",0.0305677,1147,"pseudoprime"
"1148","0",0,1148,"not_prime"
"1149","0",0.00261552,1149,"pseudoprime"
"1150","0",0,1150,"not_prime"
"1151","1",1,1151,"prime"
"1152","0",0,1152,"not_prime"
"1153","1",1,1153,"prime"
"1154","0",0,1154,"not_prime"
"1155","0",0.0130095,1155,"pseudoprime"
"1156","0",0,1156,"not_prime"
"1157","0",0.012987,1157,"pseudoprime"
"1158","0",0,1158,"not_prime"
"1159","0",0.0302506,1159,"pseudoprime"
"1160","0",0,1160,"not_prime"
"1161","0",0.00258844,1161,"pseudoprime"
"1162","0",0.00172414,1162,"pseudoprime"
"1163","1",1,1163,"prime"
"1164","0",0,1164,"not_prime"
"1165","0",0.0128977,1165,"pseudoprime"
"1166","0",0.00343643,1166,"pseudoprime"
"1167","0",0.00257511,1167,"pseudoprime"
"1168","0",0.00171527,1168,"pseudoprime"
"1169","0",0.00257069,1169,"pseudoprime"
"1170","0",0,1170,"not_prime"
"1171","1",1,1171,"prime"
"1172","0",0,1172,"not_prime"
"1173","0",0.0128096,1173,"pseudoprime"
"1174","0",0,1174,"not_prime"
"1175","0",0.00255754,1175,"pseudoprime"
"1176","0",0,1176,"not_prime"
"1177","0",0.00255319,1177,"pseudoprime"
"1178","0",0,1178,"not_prime"
"1179","0",0.00254885,1179,"pseudoprime"
"1180","0",0,1180,"not_prime"
"1181","1",1,1181,"prime"
"1182","0",0,1182,"not_prime"
"1183","0",0.0296359,1183,"pseudoprime"
"1184","0",0,1184,"not_prime"
"1185","0",0.0126796,1185,"pseudoprime"
"1186","0",0,1186,"not_prime"
"1187","1",1,1187,"prime"
"1188","0",0,1188,"not_prime"
"1189","0",0.0126369,1189,"pseudoprime"
"1190","0",0,1190,"not_prime"
"1191","0",0.00252313,1191,"pseudoprime"
"1192","0",0,1192,"not_prime"
"1193","1",1,1193,"prime"
"1194","0",0,1194,"not_prime"
"1195","0",0.00251467,1195,"pseudoprime"
"1196","0",0,1196,"not_prime"
"1197","0",0.00585774,1197,"pseudoprime"
"1198","0",0,1198,"not_prime"
"1199","0",0.00250627,1199,"pseudoprime"
"1200","0",0,1200,"not_prime"
"1201","1",1,1201,"prime"
"1202","0",0,1202,"not_prime"
"1203","0",0.00249792,1203,"pseudoprime"
"1204","0",0.00665557,1204,"pseudoprime"
"1205","0",0.0124688,1205,"pseudoprime"
"1206","0",0,1206,"not_prime"
"1207","0",0.00248963,1207,"pseudoprime"
"1208","0",0,1208,"not_prime"
"1209","0",0.0124275,1209,"pseudoprime"
"1210","0",0,1210,"not_prime"
"1211","0",0.00248139,1211,"pseudoprime"
"1212","0",0,1212,"not_prime"
"1213","1",1,1213,"prime"
"1214","0",0,1214,"not_prime"
"1215","0",0.00247321,1215,"pseudoprime"
"1216","0",0.00658979,1216,"pseudoprime"
"1217","1",1,1217,"prime"
"1218","0",0,1218,"not_prime"
"1219","0",0.00246508,1219,"pseudoprime"
"1220","0",0,1220,"not_prime"
"1221","0",0.0648072,1221,"pseudoprime"
"1222","0",0.00163934,1222,"pseudoprime"
"1223","1",1,1223,"prime"
"1224","0",0,1224,"not_prime"
"1225","0",0.0188062,1225,"pseudoprime"
"1226","0",0,1226,"not_prime"
"1227","0",0.00244898,1227,"pseudoprime"
"1228","0",0.00163132,1228,"pseudoprime"
"1229","1",1,1229,"prime"
"1230","0",0,1230,"not_prime"
"1231","1",1,1231,"prime"
"1232","0",0,1232,"not_prime"
"1233","0",0.0121852,1233,"pseudoprime"
"1234","0",0,1234,"not_prime"
"1235","0",0.00567721,1235,"pseudoprime"
"1236","0",0,1236,"not_prime"
"1237","1",1,1237,"prime"
"1238","0",0,1238,"not_prime"
"1239","0",0.00565885,1239,"pseudoprime"
"1240","0",0.00161551,1240,"pseudoprime"
"1241","0",0.0508475,1241,"pseudoprime"
"1242","0",0,1242,"not_prime"
"1243","0",0.00241741,1243,"pseudoprime"
"1244","0",0,1244,"not_prime"
"1245","0",0.0120676,1245,"pseudoprime"
"1246","0",0.00160772,1246,"pseudoprime"
"1247","0",0.156627,1247,"pseudoprime"
"1248","0",0,1248,"not_prime"
"1249","1",1,1249,"prime"
"1250","0",0,1250,"not_prime"
"1251","0",0.00240192,1251,"pseudoprime"
"1252","0",0.0016,1252,"pseudoprime"
"1253","0",0.00239808,1253,"pseudoprime"
"1254","0",0,1254,"not_prime"
"1255","0",0.00239425,1255,"pseudoprime"
"1256","0",0,1256,"not_prime"
"1257","0",0.00239044,1257,"pseudoprime"
"1258","0",0.00159236,1258,"pseudoprime"
"1259","1",1,1259,"prime"
"1260","0",0,1260,"not_prime"
"1261","0",0.113582,1261,"pseudoprime"
"1262","0",0,1262,"not_prime"
"1263","0",0.00237906,1263,"pseudoprime"
"1264","0",0.00158479,1264,"pseudoprime"
"1265","0",0.0118765,1265,"pseudoprime"
"1266","0",0.00316456,1266,"pseudoprime"
"1267","0",0.027668,1267,"pseudoprime"
"1268","0",0,1268,"not_prime"
"1269","0",0.0023678,1269,"pseudoprime"
"1270","0",0.00630915,1270,"pseudoprime"
"1271","0",0.0780142,1271,"pseudoprime"
"1272","0",0,1272,"not_prime"
"1273","0",0.0275374,1273,"pseudoprime"
"1274","0",0,1274,"not_prime"
"1275","0",0.00549882,1275,"pseudoprime"
"1276","0",0.00313972,1276,"pseudoprime"
"1277","1",1,1277,"prime"
"1278","0",0,1278,"not_prime"
"1279","1",1,1279,"prime"
"1280","0",0,1280,"not_prime"
"1281","0",0.061767,1281,"pseudoprime"
"1282","0",0,1282,"not_prime"
"1283","1",1,1283,"prime"
"1284","0",0,1284,"not_prime"
"1285","0",0.0116913,1285,"pseudoprime"
"1286","0",0,1286,"not_prime"
"1287","0",0.00544747,1287,"pseudoprime"
"1288","0",0.0248834,1288,"pseudoprime"
"1289","1",1,1289,"prime"
"1290","0",0,1290,"not_prime"
"1291","1",1,1291,"prime"
"1292","0",0,1292,"not_prime"
"1293","0",0.00232378,1293,"pseudoprime"
"1294","0",0,1294,"not_prime"
"1295","0",0.00541377,1295,"pseudoprime"
"1296","0",0,1296,"not_prime"
"1297","1",1,1297,"prime"
"1298","0",0,1298,"not_prime"
"1299","0",0.00231303,1299,"pseudoprime"
"1300","0",0.00154083,1300,"pseudoprime"
"1301","1",1,1301,"prime"
"1302","0",0,1302,"not_prime"
"1303","1",1,1303,"prime"
"1304","0",0,1304,"not_prime"
"1305","0",0.0237913,1305,"pseudoprime"
"1306","0",0,1306,"not_prime"
"1307","1",1,1307,"prime"
"1308","0",0,1308,"not_prime"
"1309","0",0.0359602,1309,"pseudoprime"
"1310","0",0,1310,"not_prime"
"1311","0",0.00534759,1311,"pseudoprime"
"1312","0",0,1312,"not_prime"
"1313","0",0.0114416,1313,"pseudoprime"
"1314","0",0,1314,"not_prime"
"1315","0",0.00228484,1315,"pseudoprime"
"1316","0",0,1316,"not_prime"
"1317","0",0.00228137,1317,"pseudoprime"
"1318","0",0,1318,"not_prime"
"1319","1",1,1319,"prime"
"1320","0",0,1320,"not_prime"
"1321","1",1,1321,"prime"
"1322","0",0,1322,"not_prime"
"1323","0",0.00227101,1323,"pseudoprime"
"1324","0",0.00151286,1324,"pseudoprime"
"1325","0",0.0113379,1325,"pseudoprime"
"1326","0",0,1326,"not_prime"
"1327","1",1,1327,"prime"
"1328","0",0,1328,"not_prime"
"1329","0",0.00226074,1329,"pseudoprime"
"1330","0",0.0060241,1330,"pseudoprime"
"1331","0",0.00677201,1331,"pseudoprime"
"1332","0",0,1332,"not_prime"
"1333","0",0.026296,1333,"pseudoprime"
"1334","0",0,1334,"not_prime"
"1335","0",0.00525131,1335,"pseudoprime"
"1336","0",0,1336,"not_prime"
"1337","0",0.00224719,1337,"pseudoprime"
"1338","0",0,1338,"not_prime"
"1339","0",0.026178,1339,"pseudoprime"
"1340","0",0,1340,"not_prime"
"1341","0",0.00522778,1341,"pseudoprime"
"1342","0",0.00149254,1342,"pseudoprime"
"1343","0",0.00223714,1343,"pseudoprime"
"1344","0",0,1344,"not_prime"
"1345","0",0.011169,1345,"pseudoprime"
"1346","0",0,1346,"not_prime"
"1347","0",0.00223048,1347,"pseudoprime"
"1348","0",0.00148588,1348,"pseudoprime"
"1349","0",0.00222717,1349,"pseudoprime"
"1350","0",0,1350,"not_prime"
"1351","0",0.0259451,1351,"pseudoprime"
"1352","0",0,1352,"not_prime"
"1353","0",0.022946,1353,"pseudoprime"
"1354","0",0,1354,"not_prime"
"1355","0",0.00221729,1355,"pseudoprime"
"1356","0",0,1356,"not_prime"
"1357","0",0.00221402,1357,"pseudoprime"
"1358","0",0,1358,"not_prime"
"1359","0",0.00221076,1359,"pseudoprime"
"1360","0",0,1360,"not_prime"
"1361","1",1,1361,"prime"
"1362","0",0,1362,"not_prime"
"1363","0",0.00220426,1363,"pseudoprime"
"1364","0",0,1364,"not_prime"
"1365","0",0.0462216,1365,"pseudoprime"
"1366","0",0,1366,"not_prime"
"1367","1",1,1367,"prime"
"1368","0",0,1368,"not_prime"
"1369","0",0.0256035,1369,"pseudoprime"
"1370","0",0,1370,"not_prime"
"1371","0",0.00219138,1371,"pseudoprime"
"1372","0",0.00145985,1372,"pseudoprime"
"1373","1",1,1373,"prime"
"1374","0",0,1374,"not_prime"
"1375","0",0.002185,1375,"pseudoprime"
"1376","0",0,1376,"not_prime"
"1377","0",0.0225455,1377,"pseudoprime"
"1378","0",0.00145349,1378,"pseudoprime"
"1379","0",0.00217865,1379,"pseudoprime"
"1380","0",0,1380,"not_prime"
"1381","1",1,1381,"prime"
"1382","0",0,1382,"not_prime"
"1383","0",0.00217234,1383,"pseudoprime"
"1384","0",0,1384,"not_prime"
"1385","0",0.010846,1385,"pseudoprime"
"1386","0",0.00289017,1386,"pseudoprime"
"1387","0",0.233213,1387,"pseudoprime"
"1388","0",0,1388,"not_prime"
"1389","0",0.00216294,1389,"pseudoprime"
